month,opening,white_bucket,black_bucket,games,white_pct,black_pct,draw_pct
2013-01,Russian Game: Urusov Gambit,1500,1700,3,33.333,66.667,0.000
2013-01,"Sicilian Defense: Closed Variation, Fianchetto Variation",1700,1600,3,33.333,66.667,0.000
2013-01,Sicilian Defense: Old Sicilian,1100,1500,3,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Franco-Sicilian Defense,1500,1800,3,0.000,100.000,0.000
2013-01,"Latvian Gambit Accepted, Bronstein Attack",2000,1800,3,0.000,100.000,0.000
2013-01,Bird Opening: Dutch Variation,1800,1900,3,0.000,66.667,33.333
2013-01,"Queen's Gambit Refused: Chigorin Defense, Janowski Variation",1600,1600,3,66.667,0.000,33.333
2013-01,Italian Game: Giuoco Pianissimo,1400,1100,3,66.667,33.333,0.000
2013-01,King's Pawn Game: Maroczy Defense,1500,1300,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Delayed Alapin,1800,1900,3,0.000,100.000,0.000
2013-01,Mieses Opening,1100,1400,3,0.000,100.000,0.000
2013-01,King's Pawn Game: Macleod Attack,1600,1600,3,0.000,66.667,33.333
2013-01,Sicilian Defense: Hyperaccelerated Dragon,1800,1700,3,66.667,33.333,0.000
2013-01,Ware Defense,1600,1700,3,66.667,33.333,0.000
2013-01,"Scotch Game: Classical Variation, Intermezzo Variation",1600,1700,3,33.333,66.667,0.000
2013-01,Alekhine Defense: Balogh Variation,1500,1600,3,0.000,100.000,0.000
2013-01,Indian Game,1200,1600,3,0.000,100.000,0.000
2013-01,French Defense: Steinitz Attack,1100,1200,3,33.333,66.667,0.000
2013-01,Sicilian Defense: Loewenthal Variation,1500,2100,3,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Levitsky Attack,1900,1700,3,66.667,33.333,0.000
2013-01,Queen's Pawn,1000,1400,3,0.000,100.000,0.000
2013-01,Queen's Gambit,1400,1600,3,66.667,33.333,0.000
2013-01,Four Knights Game: Italian Variation,2000,1900,3,33.333,66.667,0.000
2013-01,Scandinavian Defense: Modern Variation #2,1800,1900,3,33.333,66.667,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",1700,1500,3,100.000,0.000,0.000
2013-01,King's Pawn Game: Napoleon Attack,1300,1600,3,0.000,100.000,0.000
2013-01,Dutch Defense,1800,1900,3,33.333,33.333,33.333
2013-01,English Defense,1300,1500,3,0.000,100.000,0.000
2013-01,Semi-Slav Defense: Noteboom Variation,1800,1900,3,0.000,100.000,0.000
2013-01,Reti Opening #2,2100,1900,3,100.000,0.000,0.000
2013-01,Nimzo-Indian Defense: Leningrad Variation,1800,1900,3,33.333,66.667,0.000
2013-01,Philidor Defense,1700,1000,3,100.000,0.000,0.000
2013-01,Slav Defense,1800,1600,3,33.333,66.667,0.000
2013-01,Sicilian Defense: Loewenthal Variation,1700,1800,3,33.333,33.333,33.333
2013-01,Scandinavian Defense: Icelandic-Palme Gambit,1500,1700,3,33.333,66.667,0.000
2013-01,Russian Game: Three Knights Game,1600,1100,3,100.000,0.000,0.000
2013-01,English Defense #2,1200,1700,3,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Stonewall Attack,1900,1500,3,66.667,33.333,0.000
2013-01,Queen's Pawn Game: Mason Attack,1300,1700,3,0.000,66.667,33.333
2013-01,French Defense: Advance Variation #3,1800,1500,3,100.000,0.000,0.000
2013-01,Zukertort Opening: Ross Gambit,1200,1400,3,100.000,0.000,0.000
2013-01,"Queen's Gambit Accepted: Central Variation, Modern Defense",1800,1600,3,66.667,0.000,33.333
2013-01,Pirc Defense: Classical Variation,1500,1800,3,0.000,100.000,0.000
2013-01,"Nimzowitsch Defense, Declined Variation",1600,1100,3,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1500,1700,3,33.333,66.667,0.000
2013-01,"English Opening: King's English Variation, Reversed Closed Sicilian",1800,1600,3,33.333,66.667,0.000
2013-01,Queen's Gambit Declined: Queen's Knight Variation,1700,1300,3,66.667,33.333,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",1500,1400,3,66.667,0.000,33.333
2013-01,Pirc Defense #2,1300,1400,3,33.333,66.667,0.000
2013-01,King's Gambit,1600,1200,3,100.000,0.000,0.000
2013-01,"Italian Game: Giuoco Piano, Greco's Attack",2000,1800,3,66.667,33.333,0.000
2013-01,French Defense: Advance Variation #3,1500,1100,3,66.667,33.333,0.000
2013-01,French Defense: Horwitz Attack,1500,1400,3,100.000,0.000,0.000
2013-01,Saragossa Opening,1500,1200,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Open #2,2000,2000,3,33.333,66.667,0.000
2013-01,Sicilian Defense: Kramnik Variation,1700,1900,3,33.333,33.333,33.333
2013-01,"King's Gambit, Falkbeer Countergambit, Staunton Line",1600,1700,3,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Torre Attack,1800,1800,3,33.333,33.333,33.333
2013-01,Catalan Opening,1600,1600,3,100.000,0.000,0.000
2013-01,Modern Defense: Three Pawns Attack,1600,1600,3,33.333,33.333,33.333
2013-01,Rat Defense: Small Center Defense,1500,1200,3,66.667,0.000,33.333
2013-01,Caro-Kann Defense: Two Knights Attack,1500,1500,3,33.333,33.333,33.333
2013-01,Center Game,1400,1500,3,33.333,66.667,0.000
2013-01,"Scotch Game: Goering Gambit, Double Pawn Sacrifice",1700,1900,3,33.333,66.667,0.000
2013-01,French Defense: Knight Variation,1100,1600,3,0.000,100.000,0.000
2013-01,Horwitz Defense,2200,1900,3,100.000,0.000,0.000
2013-01,"King's Gambit Accepted, MacLeod Defense",1300,1300,3,33.333,66.667,0.000
2013-01,Duras Gambit,1600,1400,3,100.000,0.000,0.000
2013-01,"Sicilian Defense: Scheveningen Variation, Classical Variation",1500,1500,3,33.333,66.667,0.000
2013-01,Zukertort Opening: Quiet System,1200,1500,3,33.333,66.667,0.000
2013-01,Blackmar-Diemer Gambit: Ryder Gambit,1700,1600,3,66.667,33.333,0.000
2013-01,Zukertort Opening: Old Indian Attack,1600,1600,3,66.667,0.000,33.333
2013-01,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",1700,1800,3,66.667,33.333,0.000
2013-01,Canard Opening,1700,1800,3,33.333,66.667,0.000
2013-01,Queen's Gambit Refused: Albin Countergambit,1300,1500,3,0.000,100.000,0.000
2013-01,Queen's Pawn Game: London System,1500,1800,3,0.000,66.667,33.333
2013-01,Mikenas Defense,1600,1400,3,100.000,0.000,0.000
2013-01,Slav Defense: Exchange Variation,1700,1300,3,100.000,0.000,0.000
2013-01,"Queen's Gambit Refused: Chigorin Defense, Janowski Variation",1600,1400,3,66.667,33.333,0.000
2013-01,Pirc Defense #5,1800,1500,3,100.000,0.000,0.000
2013-01,Van't Kruijs Opening,1100,1800,3,0.000,100.000,0.000
2013-01,Bird Opening,1400,1900,3,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Two Knights Attack,1600,1700,3,0.000,100.000,0.000
2013-01,Indian Game: Reversed Chigorin Defense,1500,1500,3,33.333,66.667,0.000
2013-01,French Defense: Reti-Spielmann Attack,1500,1600,3,33.333,66.667,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1600,1000,3,100.000,0.000,0.000
2013-01,Queen's Gambit Declined: Normal Defense,1300,1700,3,0.000,100.000,0.000
2013-01,King's Pawn Game: Leonardis Variation,1100,1700,3,0.000,100.000,0.000
2013-01,Philidor Defense: Nimzowitsch Variation #2,1400,1300,3,66.667,33.333,0.000
2013-01,Nimzowitsch Defense,1400,1700,3,0.000,100.000,0.000
2013-01,Queen's Gambit,1800,1800,3,33.333,66.667,0.000
2013-01,Semi-Slav Defense: Accelerated Move Order,2100,1500,3,66.667,0.000,33.333
2013-01,East Indian Defense,2100,1900,3,100.000,0.000,0.000
2013-01,French Defense: Exchange Variation,1900,2100,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Najdorf Variation,2000,1900,3,66.667,33.333,0.000
2013-01,Alekhine Defense,1300,1300,3,33.333,66.667,0.000
2013-01,Four Knights Game,1200,1400,3,66.667,33.333,0.000
2013-01,French Defense: Mediterranean Defense,1300,1500,3,0.000,100.000,0.000
2013-01,Trompowsky Attack: Classical Defense,1300,1400,3,33.333,66.667,0.000
2013-01,Vienna Game: Anderssen Defense,1600,1500,3,66.667,33.333,0.000
2013-01,Vienna Game: Mengarini Variation,1600,1700,3,33.333,66.667,0.000
2013-01,Slav Defense: Modern,1500,1500,3,66.667,33.333,0.000
2013-01,French Defense: Reti-Spielmann Attack,1500,1700,3,33.333,33.333,33.333
2013-01,Zukertort Opening: Old Indian Attack,1800,1600,3,66.667,33.333,0.000
2013-01,Hungarian Opening: Slav Formation,1400,1700,3,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Becker Defense",1500,1400,3,66.667,33.333,0.000
2013-01,Nimzo-Larsen Attack: Classical Variation,1500,1200,3,66.667,0.000,33.333
2013-01,King's Pawn Game: McConnell Defense,1300,1700,3,0.000,100.000,0.000
2013-01,Saragossa Opening,1600,1200,3,100.000,0.000,0.000
2013-01,"Sicilian Defense: Najdorf Variation, English Attack",1600,1600,3,66.667,33.333,0.000
2013-01,Zukertort Opening: Queen's Gambit Invitation,1700,1900,3,0.000,100.000,0.000
2013-01,Sicilian Defense,2000,1600,3,100.000,0.000,0.000
2013-01,Italian Game: Scotch Gambit Declined,1700,1500,3,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1500,1200,3,66.667,33.333,0.000
2013-01,Pirc Defense: Classical Variation,1700,1800,3,33.333,33.333,33.333
2013-01,Russian Game: Cozio (Lasker) Attack,1700,1500,3,33.333,66.667,0.000
2013-01,Petrov: Modern Attack,1300,1300,3,66.667,33.333,0.000
2013-01,Philidor Defense #2,1700,1200,3,100.000,0.000,0.000
2013-01,Sicilian Defense: Loewenthal Variation,1600,2000,3,0.000,100.000,0.000
2013-01,Queen's Gambit Accepted,1400,1100,3,66.667,33.333,0.000
2013-01,"Sicilian Defense: Accelerated Dragon, Modern Variation",1300,1400,3,66.667,33.333,0.000
2013-01,Alekhine Defense #2,1500,1500,3,66.667,33.333,0.000
2013-01,"English Opening: Symmetrical Variation, Fianchetto Variation",1700,1600,3,66.667,0.000,33.333
2013-01,Indian Game: Pawn Push Variation,1200,1400,3,0.000,100.000,0.000
2013-01,Van Geet Opening,1500,1900,3,0.000,100.000,0.000
2013-01,Alekhine Defense: Normal Variation,1800,1800,3,0.000,100.000,0.000
2013-01,Ponziani Opening,1700,1600,3,66.667,33.333,0.000
2013-01,Englund Gambit Complex: Englund Gambit,1800,1800,3,33.333,66.667,0.000
2013-01,Queen's Gambit Refused: Chigorin Defense #3,2100,1800,3,100.000,0.000,0.000
2013-01,French Defense: Steinitz Attack,1500,1200,3,66.667,33.333,0.000
2013-01,Ruy Lopez: Cozio Defense,1600,1800,3,33.333,66.667,0.000
2013-01,Philidor Defense: Exchange Variation #2,1700,1800,3,0.000,66.667,33.333
2013-01,Philidor Defense: Morphy Gambit,1300,1400,3,100.000,0.000,0.000
2013-01,Italian Game: Two Knights Defense,1400,1500,3,0.000,100.000,0.000
2013-01,"Sicilian Defense: Modern Variations, Tartakower",2000,2000,3,0.000,100.000,0.000
2013-01,"Ruy Lopez: Morphy Defense, Anderssen Variation",1400,1400,3,66.667,33.333,0.000
2013-01,Reti Opening,1500,1500,3,66.667,33.333,0.000
2013-01,"English Opening: Symmetrical Variation, Normal Variation",2100,1900,3,66.667,33.333,0.000
2013-01,French Defense: King's Indian Attack,1500,1200,3,66.667,33.333,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #2,1200,1400,3,33.333,66.667,0.000
2013-01,Latvian Gambit,1400,1500,3,0.000,100.000,0.000
2013-01,Pirc Defense,1400,1500,3,33.333,66.667,0.000
2013-01,Kadas Opening,1700,1400,3,100.000,0.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Normal",1300,1300,3,33.333,66.667,0.000
2013-01,French Defense: Advance Variation #4,1600,1800,3,0.000,100.000,0.000
2013-01,Bishop's Opening,1700,1000,3,100.000,0.000,0.000
2013-01,Sicilian Defense: Delayed Alapin Variation,1400,1400,3,66.667,33.333,0.000
2013-01,"King's Gambit Declined, Queen's Knight Defense",1600,1300,3,66.667,33.333,0.000
2013-01,"Queen's Gambit Declined: Neo-Orthodox Variation, Main Line",1600,1900,3,33.333,66.667,0.000
2013-01,"Ruy Lopez: Classical Variation, Zukertort Gambit",1500,1500,3,66.667,33.333,0.000
2013-01,Sicilian Defense #2,1700,1900,3,33.333,66.667,0.000
2013-01,"Sicilian Defense: Kan Variation, Knight Variation",1500,1500,3,0.000,100.000,0.000
2013-01,Philidor Defense,1200,1100,3,66.667,33.333,0.000
2013-01,Queen's Pawn,1300,1000,3,100.000,0.000,0.000
2013-01,King's Gambit Declined: Keene's Defense #2,1400,1200,3,100.000,0.000,0.000
2013-01,Scandinavian Defense: Gubinsky-Melts Defense,1600,1900,3,33.333,66.667,0.000
2013-01,Danish Gambit,1300,1600,3,0.000,100.000,0.000
2013-01,"French Defense: Classical Variation, Steinitz Variation",1600,1500,3,66.667,33.333,0.000
2013-01,Englund Gambit,1800,2000,3,33.333,66.667,0.000
2013-01,Franco-Benoni Defense,1700,1900,3,0.000,66.667,33.333
2013-01,Philidor Defense: Hanham Variation,1500,1700,3,33.333,66.667,0.000
2013-01,Vienna Game: Falkbeer Variation,1300,1500,3,0.000,100.000,0.000
2013-01,Italian Game: Giuoco Pianissimo,1300,1500,3,66.667,33.333,0.000
2013-01,Russian Game: Urusov Gambit,1600,1800,3,0.000,100.000,0.000
2013-01,Philidor Defense #4,1400,1600,3,66.667,33.333,0.000
2013-01,Scotch Game: Mieses Variation,1300,1400,3,33.333,66.667,0.000
2013-01,Russian Game: Three Knights Game,1900,1400,3,100.000,0.000,0.000
2013-01,Sicilian Defense,1800,2100,3,33.333,66.667,0.000
2013-01,Hungarian Opening,2000,1600,3,100.000,0.000,0.000
2013-01,Zukertort Opening: Kingside Fianchetto,1400,1400,3,0.000,100.000,0.000
2013-01,"Trompowsky Attack: Classical Defense, Big Center Variation",1600,1200,3,66.667,33.333,0.000
2013-01,Blackmar-Diemer Gambit,1200,1400,3,33.333,66.667,0.000
2013-01,Hungarian Opening,1500,1100,3,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1300,1100,3,100.000,0.000,0.000
2013-01,Sicilian Defense: Closed #2,1900,2000,3,66.667,33.333,0.000
2013-01,Zukertort Opening: Slav Invitation,1700,1900,3,33.333,0.000,66.667
2013-01,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1800,1600,3,100.000,0.000,0.000
2013-01,Queen's Pawn Game #2,1000,1500,3,0.000,100.000,0.000
2013-01,"Nimzo-Indian Defense: Normal Variation, Bishop Attack",2000,2100,3,33.333,66.667,0.000
2013-01,Scotch Game: Schmidt Variation,1900,1800,3,100.000,0.000,0.000
2013-01,"Italian Game: Classical Variation, Center Attack",1500,1600,3,33.333,66.667,0.000
2013-01,Center Game: Normal Variation,1200,1800,3,0.000,100.000,0.000
2013-01,Zukertort Opening: Black Mustang Defense,1300,1500,3,33.333,66.667,0.000
2013-01,French Defense: Advance Variation #4,1300,1500,3,0.000,100.000,0.000
2013-01,Sicilian Defense: Open #3,1400,1300,3,66.667,33.333,0.000
2013-01,Caro-Kann Defense: Breyer Variation,1500,1500,3,0.000,100.000,0.000
2013-01,Indian Game: East Indian Defense,1700,1700,3,66.667,33.333,0.000
2013-01,Franco-Benoni Defense,1800,1800,3,0.000,100.000,0.000
2013-01,Russian Game: Three Knights Game,1500,1200,3,66.667,0.000,33.333
2013-01,"French Defense: Winawer Variation, Advance Variation #2",1800,1700,3,33.333,66.667,0.000
2013-01,"Ruy Lopez: Morphy Defense, Caro Variation",1700,1700,3,66.667,33.333,0.000
2013-01,Alekhine Defense: Scandinavian Variation,1400,1400,3,33.333,66.667,0.000
2013-01,Caro-Kann Defense: Classical Variation,1700,1600,3,33.333,66.667,0.000
2013-01,Vienna Game: Omaha Gambit,1400,1400,3,33.333,66.667,0.000
2013-01,Vienna Game: Anderssen Defense,1800,1700,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Nimzowitsch Variation,1600,1500,3,66.667,33.333,0.000
2013-01,"King's Gambit Accepted, King's Knight Gambit",1700,1800,3,66.667,33.333,0.000
2013-01,"Nimzowitsch Defense, Declined Variation",1500,1300,3,66.667,33.333,0.000
2013-01,Old Benoni Defense,1900,2000,3,0.000,100.000,0.000
2013-01,Sicilian Defense: Hyperaccelerated Dragon,1700,1500,3,100.000,0.000,0.000
2013-01,"King's Gambit Accepted, King's Knight Gambit",1800,1800,3,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",1500,1600,3,33.333,66.667,0.000
2013-01,French Defense: Advance Variation #2,1400,1200,3,66.667,33.333,0.000
2013-01,Indian Game: Tartakower Attack,1600,1500,3,66.667,33.333,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #2,1700,1700,3,33.333,66.667,0.000
2013-01,Reti Opening: Reti Accepted,1700,1700,3,33.333,66.667,0.000
2013-01,Philidor Defense,1200,1600,3,0.000,100.000,0.000
2013-01,Ruy Lopez: Bird Variation,1500,1200,3,66.667,0.000,33.333
2013-01,"King's Gambit Accepted, Fischer Defense",1500,1200,3,100.000,0.000,0.000
2013-01,Zukertort Opening: Queenside Fianchetto Variation,1800,1600,3,66.667,33.333,0.000
2013-01,Bishop's Opening: Khan Gambit,1500,1500,3,100.000,0.000,0.000
2013-01,Zukertort Opening: Kingside Fianchetto,1400,1300,3,33.333,33.333,33.333
2013-01,Sicilian Defense #2,1300,1400,3,66.667,33.333,0.000
2013-01,"Nimzowitsch Defense, Declined Variation",1400,1200,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Franco-Sicilian Variation,1400,1500,3,33.333,66.667,0.000
2013-01,French Defense: King's Indian Attack,1700,1400,3,100.000,0.000,0.000
2013-01,"Queen's Gambit Refused: Albin Countergambit, Fianchetto Variation, Bg4 Line",1600,1600,3,66.667,33.333,0.000
2013-01,Bishop's Opening: Berlin Defense,1400,1100,3,100.000,0.000,0.000
2013-01,Englund Gambit Complex: Felbecker Gambit,1500,1300,3,100.000,0.000,0.000
2013-01,Hungarian Opening: Indian Defense,1700,1400,3,66.667,33.333,0.000
2013-01,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit",1800,1600,3,33.333,66.667,0.000
2013-01,Scandinavian Defense: Panov Transfer,1600,1600,3,33.333,66.667,0.000
2013-01,Center Game,1400,1600,3,66.667,33.333,0.000
2013-01,Sicilian Defense,1500,1100,3,100.000,0.000,0.000
2013-01,Philidor Defense: Hanham Variation,1600,1400,3,100.000,0.000,0.000
2013-01,Queen's Pawn Game #3,1600,1800,3,66.667,33.333,0.000
2013-01,Rat Defense: Harmonist,1600,1800,3,66.667,33.333,0.000
2013-01,Ware Defense,1500,1500,3,66.667,33.333,0.000
2013-01,Modern Defense: Mongredien Defense #2,1800,1800,3,66.667,33.333,0.000
2013-01,Zukertort Opening: Queen's Gambit Invitation,1300,1800,3,0.000,66.667,33.333
2013-01,Robatsch (Modern) Defense,1400,1200,3,0.000,100.000,0.000
2013-01,Benoni Defense: Old Benoni,1500,1700,3,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Accelerated Panov Attack #2,1600,1700,3,0.000,100.000,0.000
2013-01,"Sicilian Defense: Canal Attack, Main Line",1400,1500,3,0.000,66.667,33.333
2013-01,Modern Defense: Standard Line,1900,1600,3,100.000,0.000,0.000
2013-01,Modern Defense: Averbakh Variation,1800,2000,3,66.667,33.333,0.000
2013-01,Nimzowitsch Defense: Mikenas Variation,1500,1300,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Four Knights Variation,1900,2100,3,0.000,66.667,33.333
2013-01,"Gruenfeld Defense: Three Knights Variation, Hungarian Variation",1900,2000,3,100.000,0.000,0.000
2013-01,Hungarian Opening: Symmetrical Variation,1500,1300,3,33.333,66.667,0.000
2013-01,Slav Defense: Modern Line,2100,1900,3,66.667,33.333,0.000
2013-01,"King's Gambit Accepted, Cunningham Defense",1400,1500,3,33.333,66.667,0.000
2013-01,Scandinavian Defense: Icelandic-Palme Gambit,1300,1400,3,33.333,66.667,0.000
2013-01,Queen's Pawn Game: Anti-Torre,1800,1400,3,66.667,33.333,0.000
2013-01,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",1700,1500,3,0.000,100.000,0.000
2013-01,Benoni Defense: Modern Variation,1700,1500,3,100.000,0.000,0.000
2013-01,Sicilian Defense: Staunton-Cochrane Variation,1500,1300,3,100.000,0.000,0.000
2013-01,English Opening: Agincourt Defense,1700,1400,3,100.000,0.000,0.000
2013-01,English Opening: Caro-Kann Defensive System,1500,1500,3,33.333,66.667,0.000
2013-01,Horwitz Defense,1100,1100,3,66.667,33.333,0.000
2013-01,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",1800,1600,3,66.667,33.333,0.000
2013-01,King's Pawn Game: McConnell Defense,1500,1100,3,100.000,0.000,0.000
2013-01,Zukertort Opening: Reversed Mexican Defense,1500,1600,3,66.667,0.000,33.333
2013-01,King's Pawn Game: Macleod Attack,1500,1300,3,0.000,100.000,0.000
2013-01,Nimzo-Larsen Attack: Indian Variation,1300,1400,3,66.667,33.333,0.000
2013-01,King's Pawn Game: Beyer Gambit,1700,1500,3,66.667,33.333,0.000
2013-01,Queen's Gambit Declined: Normal Defense,1900,2000,3,100.000,0.000,0.000
2013-01,French Defense: Queen's Knight,1600,1300,3,33.333,66.667,0.000
2013-01,"Four Knights Game: Spanish Variation, Classical Variation",1400,1400,3,66.667,33.333,0.000
2013-01,English Opening: King's English Variation,1700,1500,3,66.667,33.333,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",1600,1400,3,33.333,66.667,0.000
2013-01,King's Indian Defense,1700,1500,3,66.667,33.333,0.000
2013-01,Budapest Defense,1600,1600,3,66.667,33.333,0.000
2013-01,Sicilian Defense: Closed,1700,1700,3,66.667,33.333,0.000
2013-01,English Opening,1900,1500,3,100.000,0.000,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit",1500,1400,3,0.000,66.667,33.333
